Time,FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,P7,P8,Fz,Cz,Pz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6
7404.0000,13.9644,11.7280,10.7880,11.6405,8.4433,17.0868,8.2362,12.2619,18.6766,-33.4229,16.8829,16.0394,12.0388,10.5360,8.3292,2.9415,4.7392,10.1831,10.4718,7.5892,37.8512,11.3308,10.9001,6.4346,11.0999
7405.0000,9.7254,7.8719,6.7923,7.8671,4.6940,13.4843,5.3785,9.5436,15.3021,-34.7589,12.7125,12.3048,6.7845,5.6474,4.2901,-0.5585,1.6153,6.1775,7.0325,4.0196,34.2123,7.9728,7.3920,4.3832,8.5569
7406.0000,5.4033,3.9872,2.7082,4.0477,0.8134,9.8036,2.3487,6.8416,12.0070,-36.0923,8.3316,8.4657,1.4495,1.0778,0.1908,-4.1153,-1.6586,2.0819,3.4269,0.3202,30.4468,4.4549,4.0408,2.1281,6.1197
7407.0000,1.2393,0.2679,-1.2406,0.3813,-3.0014,6.2038,-0.6958,4.1895,8.9375,-37.4367,4.0198,4.7073,-3.5294,-3.0844,-3.7474,-7.5365,-4.9333,-1.8857,-0.1760,-3.3258,26.7395,1.0134,0.9931,-0.1840,3.7986
7408.0000,-2.5887,-3.1586,-4.8878,-2.9978,-6.5950,2.7826,-3.6162,1.5858,6.1907,-38.7697,-0.0000,1.1533,-7.7661,-6.7872,-7.3711,-10.6889,-8.0858,-5.5632,-3.6574,-6.7739,23.2262,-2.1704,-1.7161,-2.4286,1.5187
7409.0000,-5.9651,-6.2215,-8.1235,-6.0118,-9.8488,-0.4069,-6.2896,-0.9729,3.8241,-40.0084,-3.5708,-2.1203,-10.9900,-9.9933,-10.5911,-13.4895,-11.0124,-8.8410,-6.9369,-9.9134,20.0016,-4.9690,-4.1318,-4.4953,-0.8265
7410.0000,-8.8210,-8.8827,-10.8837,-8.6185,-12.6701,-3.3291,-8.6070,-3.4619,1.8729,-41.0082,-6.5986,-5.0636,-13.0888,-12.6683,-13.3661,-15.8876,-13.6187,-11.6488,-9.9543,-12.6590,17.1343,-7.2989,-6.3238,-6.2780,-3.3130
7411.0000,-11.1172,-11.1122,-13.1372,-10.7913,-14.9861,-5.9426,-10.4747,-5.8138,0.3632,-41.5886,-9.0437,-7.6346,-14.1197,-14.7825,-15.6815,-17.8477,-15.8184,-13.9432,-12.6544,-14.9441,14.6795,-9.1118,-8.3305,-7.6728,-5.9401
7412.0000,-12.8339,-12.8749,-14.8787,-12.5085,-16.7449,-8.1906,-11.8239,-7.9254,-0.6831,-41.5787,-10.9121,-9.7936,-14.2877,-16.3244,-17.5340,-19.3416,-17.5408,-15.7023,-14.9824,-16.7218,12.6829,-10.3923,-10.1235,-8.5890,-8.6139
7413.0000,-13.9708,-14.1333,-16.1292,-13.7570,-17.9271,-10.0093,-12.6266,-9.6827,-1.2556,-40.8700,-12.2507,-11.5115,-13.8967,-17.3155,-18.9283,-20.3528,-18.7474,-16.9290,-16.8926,-17.9733,11.1753,-11.1628,-11.6069,-8.9717,-11.1675
7414.0000,-14.5585,-14.8657,-16.9417,-14.5459,-18.5593,-11.3516,-12.9118,-10.9963,-1.3710,-39.4570,-13.1461,-12.7867,-13.2861,-17.8200,-19.8829,-20.8910,-19.4508,-17.6610,-18.3656,-18.7201,10.1593,-11.4910,-12.6528,-8.8297,-13.4105
7415.0000,-14.6725,-15.0907,-17.4068,-14.9246,-18.7256,-12.2147,-12.7748,-11.8335,-1.0886,-37.4523,-13.7210,-13.6625,-12.7657,-17.9406,-20.4434,-21.0070,-19.7264,-17.9794,-19.4259,-19.0320,9.5977,-11.4942,-13.1584,-8.2560,-15.1905
7416.0000,-14.4411,-14.8863,-17.6503,-14.9927,-18.5655,-12.6605,-12.3725,-12.2364,-0.5179,-35.0699,-14.1257,-14.2339,-12.5621,-17.7993,-20.6920,-20.8010,-19.7099,-18.0092,-20.1501,-19.0265,9.4078,-11.3317,-13.1059,-7.4314,-16.4453
7417.0000,-14.0394,-14.3933,-17.8194,-14.8965,-18.2571,-12.8179,-11.9008,-12.3178,0.1895,-32.5778,-14.5198,-14.6381,-12.7844,-17.5102,-20.7467,-20.4150,-19.5776,-17.9066,-20.6607,-18.8532,9.4704,-11.1835,-12.6009,-6.6029,-17.2281
7418.0000,-13.6667,-13.7983,-18.0580,-14.8070,-17.9854,-12.8630,-11.5578,-12.2356,0.8647,-30.2361,-15.0448,-15.0285,-13.4151,-17.1510,-20.7474,-20.0102,-19.5115,-17.8323,-21.1021,-18.6675,9.6502,-11.2187,-11.8730,-6.0392,-17.6970
7419.0000,-13.5091,-13.2960,-18.4748,-14.8849,-17.9032,-12.9805,-11.4996,-12.1535,1.3586,-28.2353,-15.7941,-15.5376,-14.3222,-16.7469,-20.8286,-19.7317,-19.6576,-17.9182,-21.6076,-18.5967,9.8255,-11.5594,-11.2346,-5.9714,-18.0690
7420.0000,-13.6976,-13.0441,-19.1136,-15.2408,-18.0946,-13.3165,-11.8005,-12.1974,1.5804,-26.6542,-16.7862,-16.2407,-15.2908,-16.2709,-21.0867,-19.6717,-20.0884,-18.2341,-22.2625,-18.7098,9.9190,-12.2515,-11.0078,-6.5342,-18.5546
7421.0000,-14.2718,-13.1202,-19.9362,-15.9028,-18.5526,-13.9359,-12.4294,-12.4223,1.5266,-25.4479,-17.9522,-17.1299,-16.0653,-15.6637,-21.5510,-19.8415,-20.7811,-18.7661,-23.0780,-18.9975,9.9189,-13.2510,-11.4369,-7.7239,-19.2904
7422.0000,-15.1630,-13.4970,-20.8224,-16.8029,-19.1771,-14.7986,-13.2499,-12.7968,1.2898,-24.4686,-19.1414,-18.1097,-16.3956,-14.8659,-22.1684,-20.1622,-21.6184,-19.4145,-23.9822,-19.3717,9.8856,-14.4314,-12.6162,-9.3868,-20.2920
7423.0000,-16.2016,-14.0434,-21.5914,-17.7854,-19.7959,-15.7613,-14.0466,-13.2108,1.0421,-23.5098,-20.1477,-19.0143,-16.0810,-13.8514,-22.8080,-20.4781,-22.4126,-20.0120,-24.8330,-19.6831,9.9399,-15.6099,-14.4509,-11.2435,-21.4398
7424.0000,-17.1490,-14.5526,-22.0390,-18.6390,-20.2035,-16.6069,-14.5715,-13.5025,0.9966,-22.3620,-20.7511,-19.6438,-15.0050,-12.6499,-23.2859,-20.5905,-22.9472,-20.3603,-25.4489,-19.7545,10.2363,-16.5870,-16.6669,-12.9441,-22.5030
7425.0000,-17.7487,-14.7916,-21.9818,-19.1430,-20.2074,-17.0926,-14.6001,-13.4975,1.3559,-20.8611,-20.7648,-19.8099,-13.1561,-11.3492,-23.4048,-20.3030,-23.0265,-20.2744,-25.6509,-19.4206,10.9269,-17.1882,-18.8674,-14.1428,-23.1956
7426.0000,-17.7823,-14.5576,-21.2986,-19.1156,-19.6709,-17.0064,-13.9833,-13.0490,2.2624,-18.9192,-20.0771,-19.3780,-10.6330,-10.0749,-22.9994,-19.4669,-22.5192,-19.6249,-25.3034,-18.5652,12.1261,-17.2963,-20.6219,-14.5725,-23.2479
7427.0000,-17.1176,-13.7280,-19.9563,-18.4540,-18.5422,-16.2156,-12.6814,-12.0703,3.7628,-16.5302,-18.6763,-18.2962,-7.6306,-8.9536,-21.9752,-18.0150,-21.3856,-18.3664,-24.3449,-17.1459,13.8844,-16.8694,-21.5649,-14.1015,-22.4746
7428.0000,-15.7370,-12.2893,-18.0174,-17.1544,-16.8621,-14.6964,-10.7722,-10.5513,5.7961,-13.7544,-16.6539,-16.6037,-4.4111,-8.0699,-20.3312,-15.9756,-19.6842,-16.5462,-22.8003,-15.2020,16.1756,-15.9387,-21.4775,-12.7580,-20.8219
7429.0000,-13.7393,-10.3400,-15.6255,-15.3095,-14.7524,-12.5383,-8.4330,-8.5585,8.2089,-10.6899,-14.1843,-14.4193,-1.2625,-7.4340,-18.1622,-13.4643,-17.5556,-14.2924,-20.7741,-12.8445,18.9016,-14.5926,-20.3331,-10.7194,-18.3814
7430.0000,-11.3165,-8.0660,-12.9762,-13.0861,-12.3881,-9.9237,-5.9003,-6.2195,10.7907,-7.4433,-11.4901,-11.9137,1.5474,-6.9685,-15.6396,-10.6581,-15.1906,-11.7858,-18.4284,-10.2336,21.9090,-12.9529,-18.2953,-8.2683,-15.3700
7431.0000,-8.7122,-5.6983,-10.2801,-10.6889,-9.9632,-7.0898,-3.4205,-3.6986,13.3192,-4.1093,-8.7989,-9.2765,3.8122,-6.5224,-12.9783,-7.7595,-12.7925,-9.2246,-15.9518,-7.5496,25.0146,-11.1511,-15.6716,-5.7301,-12.0829
7432.0000,-6.1726,-3.4642,-7.7291,-8.3226,-7.6588,-4.2832,-1.2026,-1.1694,15.6024,-0.7633,-6.3055,-6.6838,5.4155,-5.9077,-10.3968,-4.9609,-10.5426,-6.7909,-13.5277,-4.9655,28.0320,-9.3117,-12.8373,-3.4066,-8.8324
7433.0000,-3.9027,-1.5446,-5.4711,-6.1591,-5.6191,-1.7188,0.6148,1.2097,17.5072,2.5335,-4.1470,-4.2770,6.3412,-4.9488,-8.0819,-2.4168,-8.5753,-4.6255,-11.3103,-2.6258,30.7946,-7.5441,-10.1505,-1.5231,-5.8896
7434.0000,-2.0373,-0.0468,-3.5989,-4.3176,-3.9400,0.4492,1.9770,3.3132,18.9687,5.7240,-2.3937,-2.1523,6.6622,-3.5283,-6.1633,-0.2299,-6.9689,-2.8174,-9.4095,-0.6348,33.1715,-5.9411,-7.8809,-0.1974,-3.4421
7435.0000,-0.6297,1.0022,-2.1497,-2.8579,-2.6674,2.1405,2.9055,5.0583,19.9818,8.7476,-1.0553,-0.3618,6.5130,-1.6185,-4.7032,1.5506,-5.7473,-1.4029,-7.8859,0.9463,35.0760,-4.5793,-6.1668,0.5633,-1.5752
7436.0000,0.3407,1.6455,-1.1139,-1.7854,-1.8022,3.3462,3.4766,6.4083,20.5816,11.5407,-0.0974,1.0799,6.0523,0.7135,-3.6984,2.9223,-4.8908,-0.3747,-6.7541,2.0975,36.4685,-3.5160,-5.0099,0.8441,-0.2767
7437.0000,0.9493,1.9730,-0.4455,-1.0617,-1.3078,4.1156,3.7928,7.3696,20.8224,14.0480,0.5412,2.1869,5.4266,3.3255,-3.0930,3.9179,-4.3491,0.3081,-5.9878,2.8364,37.3549,-2.7794,-4.3017,0.7891,0.5389
7438.0000,1.3017,2.0971,-0.0717,-0.6172,-1.1154,4.5383,3.9575,7.9860,20.7626,16.2396,0.9338,2.9968,4.7441,6.0379,-2.7941,4.5963,-4.0520,0.7114,-5.5267,3.2146,37.7831,-2.3557,-3.8716,0.5662,0.9977
7439.0000,1.5114,2.1301,0.1012,-0.3616,-1.1291,4.7261,4.0581,8.3302,20.4593,18.1254,1.1597,3.5685,4.0643,8.6765,-2.6878,5.0364,-3.9165,0.9203,-5.2819,3.3149,37.8376,-2.1756,-3.5395,0.3366,1.2353
7440.0000,1.6839,2.1719,0.1839,-0.1915,-1.2300,4.7985,4.1607,8.4926,19.9725,19.7596,1.3030,3.9820,3.4040,11.1062,-2.6530,5.3332,-3.8509,1.0370,-5.1425,3.2474,37.6314,-2.1099,-3.1584,0.2351,1.3723
7441.0000,1.9081,2.3036,0.2979,0.0020,-1.2850,4.8705,4.3125,8.5694,19.3720,21.2293,1.4550,4.3361,2.7546,13.2462,-2.5717,5.5941,-3.7587,1.1760,-4.9849,3.1407,37.2941,-1.9810,-2.6376,0.3616,1.5022
7442.0000,2.2534,2.5881,0.5658,0.3247,-1.1610,5.0429,4.5483,8.6475,18.7397,22.6265,1.7116,4.7404,2.1030,15.0631,-2.3393,5.9298,-3.5463,1.4550,-4.6866,3.1282,36.9557,-1.5904,-1.9438,0.7784,1.6886
7443.0000,2.7674,3.0692,1.0937,0.8657,-0.7463,5.3923,4.8947,8.7908,18.1641,24.0130,2.1653,5.2999,1.4469,16.5474,-1.8755,6.4399,-3.1353,1.9788,-4.1451,3.3268,36.7272,-0.7622,-1.0864,1.5110,1.9681
7444.0000,3.4731,3.7688,1.9505,1.6810,0.0250,5.9603,5.3675,9.0281,17.7229,25.3878,2.8873,6.0939,0.7989,17.6832,-1.1368,7.1923,-2.4787,2.8177,-3.3001,3.8134,36.6804,0.6105,-0.0956,2.5467,2.3541
7445.0000,4.3628,4.6795,3.1463,2.7770,1.1514,6.7430,5.9643,9.3457,17.4607,26.6698,3.9063,7.1539,0.1789,18.4256,-0.1286,8.2023,-1.5767,3.9850,-2.1517,4.6039,36.8322,2.5263,0.9962,3.8318,2.8386
7446.0000,5.3915,5.7558,4.6191,4.0981,2.5522,7.6856,6.6528,9.6885,17.3688,27.7058,5.1893,8.4465,-0.4009,18.6950,1.0863,9.4182,-0.4870,5.4215,-0.7710,5.6413,37.1373,4.8570,2.1616,5.2682,3.3904
7447.0000,6.4736,6.9088,6.2344,5.5257,4.0716,8.6833,7.3633,9.9691,17.3769,28.3040,6.6328,9.8691,-0.9501,18.3927,2.3884,10.7192,0.6768,6.9933,0.7033,6.7983,37.4935,7.3592,3.3740,6.7163,3.9542
7448.0000,7.4870,8.0086,7.8025,6.8911,5.5016,9.5942,7.9901,10.0855,17.3632,28.2877,8.0703,11.2618,-1.5046,17.4340,3.6141,11.9305,1.7613,8.5070,2.0846,7.8968,37.7602,9.7153,4.5945,8.0057,4.4525
7449.0000,8.2875,8.8990,9.1115,8.0031,6.6201,10.2626,8.4050,9.9441,17.1835,27.5536,9.2990,12.4347,-2.1171,15.7884,4.5809,12.8549,2.6016,9.7425,3.1717,8.7422,37.7874,11.5969,5.7593,8.9580,4.7943
7450.0000,8.7344,9.4238,9.9710,8.6854,7.2368,10.5500,8.4823,9.4834,16.7124,26.1184,10.1202,13.2068,-2.8334,13.5128,5.1223,13.3149,3.0584,10.4977,3.7898,9.1649,37.4503,12.7348,6.7751,9.4176,4.8930
7451.0000,8.7210,9.4598,10.2547,8.8156,7.2358,10.3675,8.1296,8.6924,15.8858,24.1385,10.3854,13.4473,-3.6626,10.7643,5.1249,13.1953,3.0519,10.6336,3.8297,9.0596,36.6802,12.9797,7.5287,9.2850,4.6876
7452.0000,8.2044,8.9482,9.9318,8.3566,6.6035,9.7003,7.3162,7.6195,14.7297,21.8939,10.0357,13.1077,-4.5504,7.7868,4.5577,12.4743,2.5862,10.1096,3.2751,8.4119,35.4847,12.3360,7.9109,8.5434,4.1651
7453.0000,7.2242,7.9162,9.0774,7.3695,5.4343,8.6179,6.0879,6.3679,13.3654,19.7372,9.1226,12.2379,-5.3694,4.8707,3.4866,11.2350,1.7536,8.9980,2.2102,7.3043,33.9505,10.9595,7.8482,7.2700,3.3727
7454.0000,5.9038,6.4799,7.8573,6.0053,3.9090,7.2635,4.5644,5.0769,11.9850,18.0205,7.8028,10.9780,-5.9324,2.2954,2.0652,9.6500,0.7168,7.4713,0.8042,5.8992,32.2275,9.1204,7.3324,5.6261,2.4164
7455.0000,4.4309,4.8260,6.4905,4.4734,2.2537,5.8252,2.9151,3.8934,10.8037,17.0157,6.3061,9.5290,-6.0291,0.2694,0.5050,7.9438,-0.3282,5.7658,-0.7251,4.4010,30.4959,7.1395,6.4359,3.8269,1.4407
7456.0000,3.0191,3.1742,5.1968,2.9952,0.6858,4.4924,1.3193,2.9377,10.0002,16.8523,4.8835,8.1064,-5.4784,-1.1172,-0.9719,6.3397,-1.1995,4.1269,-2.1599,3.0078,28.9249,5.3142,5.3062,2.0951,0.5947
7457.0000,1.8594,1.7287,4.1436,1.7529,-0.6367,3.4096,-0.0787,2.2724,9.6617,17.4858,3.7470,6.8892,-4.1830,-1.9144,-2.1839,5.0065,-1.7765,2.7520,-3.3319,1.8635,27.6310,3.8544,4.1357,0.6121,-0.0101
7458.0000,1.0733,0.6314,3.4057,0.8473,-1.6516,2.6390,-1.2079,1.8822,9.7520,18.7088,3.0180,5.9765,-2.1677,-2.3014,-3.0349,4.0170,-2.0319,1.7439,-4.1611,1.0232,26.6488,2.8420,3.1153,-0.5223,-0.3354
7459.0000,0.6810,-0.0728,2.9480,0.2747,-2.4025,2.1423,-2.0898,1.6708,10.1122,20.2002,2.6975,5.3632,0.4094,-2.5472,-3.5378,3.3326,-2.0407,1.0881,-4.6723,0.4421,25.9212,2.2247,2.3823,-1.3101,-0.4345
7460.0000,0.5937,-0.4452,2.6372,-0.0688,-3.0218,1.7892,-2.8312,1.4771,10.4956,21.6016,2.6669,4.9424,3.2794,-2.9511,-3.8107,2.8158,-1.9615,0.6598,-4.9856,-0.0096,25.3125,1.8433,1.9802,-1.8477,-0.4453
7461.0000,0.6341,-0.6362,2.2795,-0.3575,-3.6900,1.3906,-3.5920,1.1099,10.6295,22.6019,2.7192,4.5336,6.1148,-3.7774,-4.0460,2.2713,-1.9945,0.2606,-5.2827,-0.5087,24.6435,1.4833,1.8434,-2.2940,-0.5544
7462.0000,0.5821,-0.8442,1.6746,-0.7873,-4.5824,0.7505,-4.5349,0.3948,10.2863,23.0090,2.6144,3.9326,8.5964,-5.1998,-4.4583,1.5018,-2.3256,-0.3262,-5.7563,-1.2273,23.7394,0.9368,1.8140,-2.8207,-0.9424
7463.0000,0.2333,-1.2594,0.6719,-1.5194,-5.8160,-0.2757,-5.7711,-0.7784,9.3448,22.7920,2.1437,2.9686,10.4785,-7.2665,-5.2251,0.3671,-3.0716,-1.2737,-6.5557,-2.2812,22.4808,0.0581,1.6884,-3.5591,-1.7216
7464.0000,-0.5431,-2.0085,-0.7845,-2.6327,-7.4122,-1.7339,-7.3170,-2.4170,7.8262,22.0849,1.1867,1.5564,11.6337,-9.8922,-6.4346,-1.1706,-4.2400,-2.6611,-7.7416,-3.6911,20.8423,-1.1998,1.2822,-4.5576,-2.8865
7465.0000,-1.7633,-3.1133,-2.6344,-4.0947,-9.2831,-3.5452,-9.0752,-4.4071,5.8931,21.1517,-0.2530,-0.2713,12.0663,-12.8758,-8.0556,-3.0280,-5.7159,-4.4452,-9.2618,-5.3671,18.9116,-2.7744,0.4944,-5.7616,-4.2927
7466.0000,-3.3166,-4.4762,-4.7079,-5.7615,-11.2444,-5.5105,-10.8458,-6.5223,3.8141,20.3245,-2.0431,-2.3587,11.8929,-15.9377,-9.9359,-5.0109,-7.2789,-6.4640,-10.9546,-7.1213,16.8805,-4.5099,-0.6486,-7.0223,-5.6737
7467.0000,-4.9849,-5.8953,-6.7584,-7.4039,-13.0527,-7.3461,-12.3671,-8.4591,1.9030,19.9302,-3.9487,-4.4527,11.2972,-18.7665,-11.8316,-6.8535,-8.6465,-8.4681,-12.5778,-8.7043,15.0104,-6.1920,-1.9836,-8.1306,-6.6956
7468.0000,-6.4904,-7.1072,-8.5122,-8.7560,-14.4553,-8.7414,-13.3735,-9.8937,0.4500,20.2227,-5.6829,-6.2519,10.4756,-21.0651,-13.4572,-8.2748,-9.5345,-10.1739,-13.8589,-9.8575,13.5795,-7.5907,-3.2423,-8.8686,-7.0379
7469.0000,-7.5592,-7.8465,-9.7237,-9.5721,-15.2415,-9.4259,-13.6571,-10.5468,-0.3379,21.3379,-6.9675,-7.4692,9.5882,-22.5888,-14.5472,-9.0386,-9.7177,-11.3237,-14.5524,-10.3678,12.8237,-8.5029,-4.1159,-9.0630,-6.4798
7470.0000,-7.9843,-7.9069,-10.2216,-9.6793,-15.2828,-9.2287,-13.1158,-10.2441,-0.3733,23.2786,-7.5905,-7.8917,8.7311,-23.1697,-14.9104,-9.0014,-9.0782,-11.7380,-14.4915,-10.1111,12.8856,-8.7832,-4.3359,-8.6272,-4.9679
7471.0000,-7.6722,-7.1890,-9.9375,-9.0125,-14.5532,-8.1162,-11.7756,-8.9555,0.3055,25.9287,-7.4444,-7.4248,7.9330,-22.7284,-14.4666,-8.1394,-7.6280,-11.3487,-13.6230,-9.0756,13.7840,-8.3606,-3.7502,-7.5812,-2.6464
7472.0000,-6.6616,-5.7234,-8.9112,-7.6257,-13.1281,-6.1990,-9.7820,-6.8050,1.5578,29.0925,-6.5414,-6.1100,7.1747,-21.2734,-13.2567,-6.5467,-5.5026,-10.2060,-12.0159,-7.3595,15.4099,-7.2422,-2.3696,-6.0450,0.1609
7473.0000,-5.1102,-3.6629,-7.2749,-5.6761,-11.1630,-3.7070,-7.3642,-4.0483,3.1807,32.5419,-5.0002,-4.1136,6.4193,-18.8941,-11.4270,-4.4096,-2.9284,-8.4600,-9.8452,-5.1457,17.5506,-5.5061,-0.3729,-4.2088,3.0158
7474.0000,-3.2544,-1.2496,-5.2222,-3.3895,-8.8603,-0.9410,-4.7829,-1.0222,4.9569,36.0627,-3.0147,-1.6897,5.6425,-15.7480,-9.1932,-1.9650,-0.1743,-6.3248,-7.3550,-2.6614,19.9338,-3.2884,1.9315,-2.2893,5.4589
7475.0000,-1.3543,1.2373,-2.9712,-1.0141,-6.4342,1.7881,-2.2769,1.9196,6.6940,39.4837,-0.8103,0.8708,4.8498,-12.0469,-6.7948,0.5459,2.5004,-4.0347,-4.8099,-0.1347,22.2809,-0.7698,4.1784,-0.4858,7.1095
7476.0000,0.3619,3.5354,-0.7317,1.2229,-4.0801,4.2149,-0.0233,4.4702,8.2479,42.6865,1.3965,3.2939,4.0768,-8.0414,-4.4539,2.9166,4.8873,-1.8050,-2.4493,2.2428,24.3559,1.8394,6.0314,1.0540,7.7441
7477.0000,1.7389,5.4440,1.3182,3.1477,-1.9566,6.1591,1.8801,6.4170,9.5277,45.5949,3.4294,5.3650,3.3751,-4.0036,-2.3452,4.9982,6.8516,0.1944,-0.4524,4.3374,25.9981,4.3143,7.2572,2.2479,7.3330
7478.0000,2.7119,6.8488,3.0431,4.6548,-0.1788,7.5390,3.4075,7.6622,10.4841,48.1519,5.1675,6.9528,2.7912,-0.2072,-0.5844,6.7039,8.3322,1.8486,1.0776,6.0766,27.1329,6.4327,7.7690,3.0751,6.0262
7479.0000,3.2992,7.7235,4.3507,5.7037,1.1784,8.3605,4.5788,8.2142,11.0910,50.2950,6.5459,8.0103,2.3489,3.0944,0.7679,7.9987,9.3243,3.0936,2.1107,7.4373,27.7606,7.9968,7.6276,3.5552,4.0960
7480.0000,3.5744,8.1109,5.1866,6.3029,2.0719,8.6885,5.4259,8.1568,11.3274,51.9409,7.5441,8.5585,2.0441,5.6915,1.6910,8.8798,9.8524,3.9019,2.6717,8.4246,27.9303,8.8576,7.0030,3.7226,1.8521
7481.0000,3.6294,8.0923,5.5273,6.4875,2.4832,8.6095,5.9645,7.6055,11.1678,52.9875,8.1711,8.6594,1.8519,7.4392,2.1865,9.3579,9.9444,4.2681,2.8147,9.0511,27.7082,8.9386,6.1104,3.6042,-0.4427
7482.0000,3.5400,7.7563,5.3768,6.3001,2.4152,8.2008,6.1810,6.6688,10.5841,53.3346,8.4512,8.3885,1.7442,8.2745,2.2650,9.4445,9.6165,4.1984,2.5996,9.3234,27.1522,8.2538,5.1406,3.2097,-2.6323
7483.0000,3.3449,7.1756,4.7668,5.7799,1.8937,7.5126,6.0390,5.4241,9.5567,52.9188,8.4160,7.8149,1.7072,8.2236,1.9419,9.1506,8.8726,3.7095,2.0767,9.2404,26.2995,6.9129,4.2088,2.5372,-4.6869
7484.0000,3.0417,6.3989,3.7585,4.9621,0.9720,6.5680,5.5023,3.9154,8.0906,51.7520,8.1012,6.9941,1.7493,7.3991,1.2406,8.4943,7.7167,2.8332,1.2832,8.8013,25.1697,5.1102,3.3342,1.5900,-6.6777
7485.0000,2.5998,5.4559,2.4434,3.8854,-0.2661,5.3778,4.5649,2.1708,6.2302,49.9493,7.5483,5.9715,1.8937,5.9849,0.2019,7.5131,6.1735,1.6252,0.2505,8.0211,23.7806,3.0951,2.4561,0.3987,-8.7194
7486.0000,1.9828,4.3726,0.9379,2.6023,-1.7085,3.9626,3.2765,0.2315,4.0650,47.7365,6.8063,4.7934,2.1552,4.2115,-1.1085,6.2736,4.3062,0.1694,-0.9841,6.9450,22.1682,1.1294,1.4778,-0.9621,-10.8995
7487.0000,1.1723,3.1879,-0.6291,1.1861,-3.2254,2.3721,1.7524,-1.8216,1.7250,45.4299,5.9301,3.5175,2.5099,2.3255,-2.5991,4.8742,2.2242,-1.4248,-2.3655,5.6542,20.4020,-0.5605,0.3221,-2.3699,-13.2206
7488.0000,0.1842,1.9637,-2.1345,-0.2693,-4.6856,0.6938,0.1632,-3.8548,-0.6338,43.3894,4.9754,2.2178,2.8708,0.5570,-4.1595,3.4364,0.0761,-3.0344,-3.8159,4.2622,18.5884,-1.8257,-1.0217,-3.6674,-15.5732
7489.0000,-0.9283,0.7845,-3.4815,-1.6595,-5.9771,-0.9520,-1.2949,-5.6890,-2.8524,41.9553,3.9902,0.9803,3.0810,-0.9078,-5.6763,2.0871,-1.9715,-4.5430,-5.2397,2.8983,16.8590,-2.6197,-2.4756,-4.6901,-17.7496
7490.0000,-2.0831,-0.2541,-4.6160,-2.8855,-7.0254,-2.4321,-2.4409,-7.1289,-4.7921,41.3837,3.0076,-0.1096,2.9340,-1.9446,-7.0516,0.9373,-3.7647,-5.8610,-6.5362,1.6848,15.3476,-3.0000,-3.8826,-5.3012,-19.4923
7491.0000,-3.1874,-1.0645,-5.5327,-3.8718,-7.8032,-3.6252,-3.1480,-8.0037,-6.3539,41.7958,2.0419,-0.9826,2.2193,-2.4982,-8.2190,0.0626,-5.1908,-6.9409,-7.6159,0.7148,14.1624,-3.1050,-5.0440,-5.4238,-20.5612
7492.0000,-4.1565,-1.5859,-6.2688,-4.5786,-8.3291,-4.4464,-3.3696,-8.2086,-7.4895,43.1569,1.0917,-1.5996,0.7826,-2.5763,-9.1507,-0.5064,-6.1982,-7.7811,-8.4155,0.0364,13.3634,-3.1104,-5.7726,-5.0603,-20.7984
7493.0000,-4.9282,-1.7963,-6.8843,-5.0052,-8.6545,-4.8609,-3.1446,-7.7320,-8.2018,45.2898,0.1501,-1.9566,-1.4167,-2.2335,-9.8537,-0.7815,-6.7998,-8.4161,-8.9054,-0.3500,12.9524,-3.1790,-5.9424,-4.2918,-20.1681
7494.0000,-5.4682,-1.7136,-7.4361,-5.1822,-8.8420,-4.8845,-2.5790,-6.6600,-8.5372,47.9198,-0.7823,-2.0801,-4.2706,-1.5496,-10.3559,-0.8033,-7.0590,-8.8963,-9.0875,-0.4817,12.8795,-3.4148,-5.5198,-3.2593,-18.7611
7495.0000,-5.7665,-1.3843,-7.9524,-5.1553,-8.9429,-4.5697,-1.8122,-5.1557,-8.5704,50.7403,-1.6847,-2.0135,-7.5238,-0.6068,-10.6875,-0.6194,-7.0635,-9.2632,-8.9852,-0.4149,13.0644,-3.8354,-4.5671,-2.1296,-16.7648
7496.0000,-5.8274,-0.8662,-8.4167,-4.9666,-8.9799,-3.9853,-0.9764,-3.4195,-8.3880,53.4802,-2.5108,-1.7997,-10.8151,0.5275,-10.8638,-0.2652,-6.8957,-9.5293,-8.6288,-0.2026,13.4235,-4.3700,-3.2182,-1.0568,-14.4094
7497.0000,-5.6606,-0.2090,-8.7671,-4.6405,-8.9410,-3.1951,-0.1633,-1.6420,-8.0736,55.9561,-3.1938,-1.4675,-13.7504,1.8096,-10.8774,0.2489,-6.6091,-9.6698,-8.0434,0.1221,13.8960,-4.8827,-1.6379,-0.1513,-11.9100
7498.0000,-5.2759,0.5568,-8.9135,-4.1786,-8.7873,-2.2454,0.5924,0.0349,-7.6962,58.0954,-3.6608,-1.0259,-15.9887,3.2178,-10.7016,0.9366,-6.2182,-9.6303,-7.2442,0.5521,14.4568,-5.2149,0.0215,0.5373,-9.4248
7499.0000,-4.6852,1.4202,-8.7667,-3.5676,-8.4710,-1.1641,1.3094,1.5380,-7.3046,59.9257,-3.8548,-0.4703,-17.3164,4.7410,-10.3055,1.8234,-5.7055,-9.3486,-6.2408,1.0993,15.1142,-5.2336,1.6507,1.0170,-7.0416
