Time,EMG1,EMG2,IO,EMG3,EMG4
9491.0000,-3548.5000,2259.5000,58.0000,1475.5000,-3358.5000
9492.0000,-3546.0000,2232.5000,58.0000,1457.0000,-3253.5000
9493.0000,-3547.5000,2337.0000,58.0000,1435.5000,-3209.5000
9494.0000,-3550.0000,2549.0000,58.0000,1417.0000,-3229.0000
9495.0000,-3555.0000,2786.5000,58.5000,1400.5000,-3307.0000
9496.0000,-3558.0000,3017.0000,58.5000,1388.5000,-3433.0000
9497.0000,-3561.0000,3232.0000,59.0000,1382.0000,-3590.5000
9498.0000,-3566.5000,3414.0000,59.5000,1381.5000,-3766.0000
9499.0000,-3569.5000,3544.5000,60.0000,1385.0000,-3940.0000
9500.0000,-3569.0000,3613.0000,61.0000,1394.5000,-4096.5000
9501.0000,-3565.5000,3616.0000,61.5000,1411.0000,-4218.0000
9502.0000,-3561.5000,3553.5000,61.5000,1426.5000,-4295.0000
9503.0000,-3553.0000,3432.0000,62.0000,1444.0000,-4319.0000
9504.0000,-3544.5000,3264.0000,62.5000,1453.5000,-4293.5000
9505.0000,-3533.0000,3069.0000,63.0000,1412.0000,-4219.0000
9506.0000,-3522.0000,2862.0000,64.0000,1292.5000,-4103.5000
9507.0000,-3509.5000,2663.5000,65.0000,907.0000,-3960.5000
9508.0000,-3498.0000,2492.0000,65.5000,448.5000,-3805.5000
9509.0000,-3489.0000,2361.5000,66.0000,147.0000,-3653.0000
9510.0000,-3480.5000,2283.0000,66.5000,-96.0000,-3519.5000
9511.0000,-3477.0000,2261.5000,66.0000,-359.0000,-3415.0000
9512.0000,-3474.0000,2297.0000,66.0000,-625.0000,-3348.0000
9513.0000,-3473.0000,2385.5000,65.5000,-853.0000,-3324.0000
9514.0000,-3476.0000,2515.5000,65.5000,-1067.0000,-3342.5000
9515.0000,-3479.5000,2675.5000,65.0000,-1284.5000,-3396.0000
9516.0000,-3485.0000,2849.5000,64.5000,-1503.5000,-3182.0000
9517.0000,-3489.5000,3017.5000,64.0000,-1734.0000,-1849.0000
9518.0000,-3493.5000,3167.5000,64.0000,-1949.0000,-373.5000
9519.0000,-3496.5000,3284.5000,63.5000,-2136.0000,972.0000
9520.0000,-3496.5000,3359.0000,63.0000,-2294.0000,1890.5000
9521.0000,-3495.5000,3384.0000,62.5000,-2434.5000,2021.0000
9522.0000,-3491.5000,3360.0000,62.5000,-2571.0000,1977.0000
9523.0000,-3483.5000,3290.0000,62.0000,-2752.0000,1935.5000
9524.0000,-3473.0000,3180.5000,62.0000,-2926.5000,1999.5000
9525.0000,-3463.0000,3044.5000,61.5000,-3133.0000,2181.0000
9526.0000,-3452.5000,2891.5000,61.5000,-3305.5000,2442.5000
9527.0000,-3439.0000,2739.5000,62.0000,-3466.5000,2761.5000
9528.0000,-3428.5000,2600.5000,62.0000,-3574.5000,3105.5000
9529.0000,-3418.5000,2487.5000,62.5000,-3651.5000,3440.5000
9530.0000,-3410.0000,2407.5000,63.0000,-3722.0000,3733.5000
9531.0000,-3406.5000,2368.5000,63.0000,-3829.5000,3955.5000
9532.0000,-3403.5000,2370.5000,63.5000,-3937.5000,4091.0000
9533.0000,-3403.0000,2413.5000,63.5000,-4073.0000,4124.5000
9534.0000,-3403.5000,2493.5000,63.5000,-4215.5000,4059.0000
9535.0000,-3406.5000,2599.0000,63.5000,-4400.0000,3904.0000
9536.0000,-3411.0000,2720.0000,64.0000,-4628.0000,3671.5000
9537.0000,-3326.5000,2831.5000,64.0000,-4943.0000,3395.5000
9538.0000,-2557.0000,2828.5000,64.5000,-5185.0000,3097.5000
9539.0000,-1382.0000,2714.5000,64.5000,-5358.0000,2807.5000
9540.0000,-536.5000,2479.0000,65.0000,-5449.5000,2553.5000
9541.0000,193.5000,2159.5000,65.5000,-5475.5000,2363.0000
9542.0000,1003.0000,1991.5000,66.5000,-5492.0000,2248.0000
9543.0000,1876.0000,1866.5000,67.5000,-5505.5000,2216.0000
9544.0000,2369.5000,1689.0000,68.0000,-5506.5000,2269.5000
9545.0000,2695.0000,1466.0000,69.0000,-5492.0000,2398.0000
9546.0000,2781.5000,1294.0000,69.5000,-5465.0000,2586.5000
9547.0000,2830.0000,1155.0000,69.5000,-5430.0000,2816.0000
9548.0000,2961.0000,1111.5000,70.0000,-5390.0000,3063.5000
9549.0000,3150.0000,1100.5000,70.0000,-5349.5000,3298.0000
9550.0000,3362.5000,1059.0000,70.5000,-5309.0000,3500.5000
9551.0000,3575.5000,1008.5000,70.0000,-5274.5000,3654.0000
9552.0000,3771.0000,927.0000,70.0000,-5249.5000,3742.0000
9553.0000,3934.5000,881.0000,69.5000,-5235.0000,3759.0000
9554.0000,4045.5000,942.0000,69.0000,-5228.5000,3707.0000
9555.0000,4096.0000,1053.5000,69.0000,-5234.0000,3592.5000
9556.0000,4084.0000,1172.0000,69.0000,-5249.0000,3429.0000
9557.0000,4010.5000,1290.0000,69.5000,-5271.5000,3233.0000
9558.0000,3882.5000,1376.0000,70.0000,-5298.0000,3028.0000
9559.0000,3717.0000,1455.0000,70.5000,-5326.0000,2828.0000
9560.0000,3527.5000,1504.0000,70.5000,-5349.5000,2658.5000
9561.0000,3332.5000,1517.5000,70.5000,-5369.0000,2530.0000
9562.0000,3153.5000,1446.5000,70.0000,-5383.0000,2456.5000
9563.0000,3007.0000,1351.5000,69.5000,-5386.5000,2437.5000
9564.0000,2902.5000,1239.5000,69.5000,-5380.0000,2478.5000
9565.0000,2851.5000,1079.5000,69.0000,-5367.0000,2566.5000
9566.0000,2825.5000,802.5000,69.0000,-5343.0000,2696.5000
9567.0000,1945.0000,532.0000,69.0000,-5315.0000,2849.0000
9568.0000,-1109.0000,304.5000,68.5000,-5285.0000,3011.0000
9569.0000,-3150.0000,9.0000,68.5000,-5254.5000,3162.0000
9570.0000,-3063.5000,-501.5000,68.5000,-5223.5000,3292.0000
9571.0000,-2593.0000,-1002.5000,68.5000,-5195.0000,3390.5000
9572.0000,-2256.0000,-1530.5000,69.0000,-5175.0000,3443.0000
9573.0000,-900.5000,-2034.5000,69.0000,-5164.5000,3450.5000
9574.0000,2579.0000,-2648.0000,69.5000,-5163.0000,3411.0000
9575.0000,4336.0000,-3141.5000,70.0000,-5165.5000,3335.0000
9576.0000,4036.0000,-3589.5000,70.5000,-5179.0000,3226.0000
9577.0000,3259.5000,-3837.5000,71.0000,-5197.0000,3096.5000
9578.0000,2686.0000,-3913.5000,71.5000,-5215.0000,2966.0000
9579.0000,2391.0000,-3902.5000,72.0000,-5235.5000,2840.0000
9580.0000,2159.5000,-3838.5000,73.0000,-5252.5000,2733.5000
9581.0000,2017.5000,-3800.5000,73.5000,-5265.0000,2657.0000
9582.0000,2017.0000,-3799.5000,73.5000,-5271.0000,2613.0000
9583.0000,2157.0000,-3828.5000,73.5000,-5270.0000,2606.0000
9584.0000,2413.0000,-3881.0000,73.0000,-5260.0000,2634.0000
9585.0000,2757.5000,-3952.5000,72.5000,-5246.0000,2692.5000
9586.0000,3154.5000,-4034.0000,72.0000,-5228.5000,2770.5000
9587.0000,3562.5000,-4118.0000,71.5000,-5204.5000,2862.0000
9588.0000,3946.0000,-4195.0000,71.0000,-5178.0000,2960.0000
9589.0000,4260.0000,-4260.0000,70.5000,-5154.0000,3047.5000
9590.0000,4480.5000,-4306.0000,70.5000,-5132.5000,3119.5000
9591.0000,4585.0000,-4331.0000,70.5000,-5115.5000,3171.5000
9592.0000,4571.5000,-4330.5000,70.5000,-5104.0000,3196.0000
9593.0000,4439.5000,-4304.5000,70.5000,-5097.5000,3192.5000
9594.0000,4206.5000,-4260.0000,70.0000,-5096.5000,3165.0000
9595.0000,3899.0000,-4199.5000,70.0000,-5100.0000,3116.0000
9596.0000,3546.5000,-4127.5000,69.5000,-5110.5000,3049.5000
9597.0000,3185.5000,-4054.5000,70.0000,-5120.5000,2977.0000
9598.0000,2851.5000,-3983.5000,70.5000,-5134.0000,2904.0000
9599.0000,2576.0000,-3923.0000,71.0000,-5145.5000,2836.0000
9600.0000,2383.5000,-3876.5000,71.5000,-5155.0000,2779.5000
9601.0000,2290.5000,-3847.0000,72.0000,-5160.0000,2741.5000
9602.0000,2302.0000,-3835.5000,72.5000,-5161.5000,2722.5000
9603.0000,2414.0000,-3843.0000,73.0000,-5157.0000,2721.5000
9604.0000,2609.0000,-3869.5000,72.5000,-5147.5000,2737.5000
9605.0000,2870.0000,-3910.5000,72.5000,-5134.5000,2771.0000
9606.0000,3167.0000,-3957.0000,72.0000,-5118.0000,2811.5000
9607.0000,3468.5000,-4008.0000,72.0000,-5101.0000,2855.5000
9608.0000,3747.5000,-4056.5000,72.0000,-5079.0000,2902.5000
9609.0000,3974.5000,-4098.5000,72.0000,-5061.5000,2944.0000
9610.0000,4128.5000,-4131.0000,71.5000,-5047.0000,2973.5000
9611.0000,4197.5000,-4150.5000,71.5000,-5036.5000,2991.5000
9612.0000,4178.0000,-4143.5000,71.5000,-5028.5000,2996.5000
9613.0000,4074.5000,-4073.0000,71.5000,-5024.0000,2988.5000
9614.0000,3899.0000,-3912.0000,71.0000,-5023.5000,2970.0000
9615.0000,3669.0000,-3485.5000,70.5000,-5027.0000,2943.0000
9616.0000,3412.5000,-3095.0000,70.5000,-5033.5000,2909.5000
9617.0000,3152.5000,-3077.5000,70.5000,-5040.5000,2875.0000
9618.0000,2913.5000,-3122.0000,70.5000,-5048.5000,2845.0000
9619.0000,2720.5000,-2986.0000,71.0000,-5054.0000,2819.0000
9620.0000,2589.0000,-2824.0000,71.5000,-5056.5000,2798.5000
9621.0000,2526.0000,-2743.0000,72.0000,-5057.5000,2788.5000
9622.0000,2540.5000,-2711.5000,72.5000,-5055.5000,2784.5000
9623.0000,2626.0000,-2741.5000,72.5000,-5049.5000,2789.0000
9624.0000,2770.0000,-2815.5000,73.0000,-5038.0000,2798.5000
9625.0000,2954.0000,-3006.0000,73.5000,-5027.0000,2811.0000
9626.0000,3161.5000,-3157.0000,74.5000,-5013.0000,2826.0000
9627.0000,3373.5000,-3206.5000,75.5000,-4998.5000,2838.5000
9628.0000,3562.5000,-3247.0000,76.5000,-4985.0000,2847.5000
9629.0000,3714.0000,-3331.5000,77.5000,-4971.5000,2853.5000
9630.0000,3815.0000,-3413.5000,79.0000,-4961.0000,2854.5000
9631.0000,3856.0000,-3488.5000,80.5000,-4951.5000,2850.5000
9632.0000,3835.5000,-3569.5000,81.0000,-4948.5000,2840.5000
9633.0000,3757.0000,-3683.5000,81.5000,-4947.5000,2828.5000
9634.0000,3631.0000,-3795.0000,80.5000,-4948.0000,2817.0000
9635.0000,3471.5000,-3906.0000,80.0000,-4948.5000,2806.0000
9636.0000,3297.0000,-3977.0000,78.5000,-4955.5000,2793.0000
9637.0000,3121.0000,-4005.5000,77.5000,-4958.0000,2788.0000
9638.0000,2961.0000,-4025.5000,77.0000,-4959.0000,2787.5000
9639.0000,2834.0000,-4037.5000,76.5000,-4961.0000,2789.5000
9640.0000,2751.0000,-4038.5000,76.0000,-4959.5000,2794.5000
9641.0000,2714.0000,-4028.0000,75.5000,-4956.5000,2802.0000
9642.0000,2728.5000,-4004.5000,74.5000,-4951.0000,2809.5000
9643.0000,2788.5000,-3969.0000,74.0000,-4945.0000,2816.0000
9644.0000,2887.5000,-3927.0000,73.5000,-4933.5000,2822.0000
9645.0000,3009.5000,-3883.5000,73.0000,-4924.0000,2822.0000
9646.0000,3144.5000,-3839.0000,72.5000,-4913.5000,2816.5000
9647.0000,3279.0000,-3799.0000,72.0000,-4902.0000,2808.5000
9648.0000,3395.5000,-3768.5000,71.5000,-4891.0000,2793.0000
9649.0000,3486.5000,-3746.5000,70.5000,-4882.5000,2774.5000
9650.0000,3546.0000,-3737.5000,70.0000,-4876.5000,2755.5000
9651.0000,3564.0000,-3740.5000,69.0000,-4871.5000,2736.5000
9652.0000,3545.0000,-3755.5000,68.0000,-4869.0000,2719.5000
9653.0000,3489.5000,-3781.5000,67.0000,-4869.0000,2705.5000
9654.0000,3404.0000,-3813.0000,66.5000,-4868.5000,2698.0000
9655.0000,3302.0000,-3850.0000,65.5000,-4867.5000,2698.0000
9656.0000,3191.5000,-3887.0000,65.0000,-4869.5000,2704.0000
9657.0000,3084.5000,-3920.5000,64.5000,-4871.5000,2714.5000
9658.0000,2989.0000,-3945.0000,64.0000,-4871.5000,2731.0000
9659.0000,2914.5000,-3961.5000,64.0000,-4869.0000,2752.0000
9660.0000,2868.0000,-3964.5000,64.5000,-4864.5000,2772.5000
9661.0000,2787.5000,-3955.5000,64.5000,-4861.0000,2791.0000
9662.0000,2328.5000,-3934.0000,64.5000,-4852.0000,2804.5000
9663.0000,1735.5000,-3901.0000,64.5000,-4843.5000,2813.5000
9664.0000,1465.0000,-3862.0000,65.0000,-4833.0000,2815.5000
9665.0000,1329.0000,-3818.0000,65.0000,-4825.5000,2806.5000
9666.0000,1158.0000,-3775.0000,65.0000,-4816.0000,2790.5000
9667.0000,919.0000,-3733.5000,65.0000,-4807.0000,2766.5000
9668.0000,535.0000,-3701.0000,65.5000,-4799.0000,2739.5000
9669.0000,72.0000,-3678.0000,66.0000,-4796.0000,2707.5000
9670.0000,-471.0000,-3667.5000,66.0000,-4789.5000,2677.5000
9671.0000,-1014.0000,-3669.0000,66.5000,-4787.0000,2649.5000
9672.0000,-1397.0000,-3680.5000,66.5000,-4787.5000,2626.5000
9673.0000,-1701.5000,-3703.0000,66.5000,-4787.0000,2612.5000
9674.0000,-1864.5000,-3731.5000,67.0000,-4786.0000,2608.0000
9675.0000,-1961.0000,-3766.5000,67.5000,-4785.5000,2613.0000
9676.0000,-1885.0000,-3802.0000,68.0000,-4785.5000,2628.5000
9677.0000,-1786.0000,-3831.5000,69.0000,-4781.5000,2651.0000
9678.0000,-1689.5000,-3858.0000,70.0000,-4780.0000,2677.5000
9679.0000,-1619.0000,-3874.0000,71.0000,-4776.5000,2707.0000
9680.0000,-1586.5000,-3880.0000,72.0000,-4771.0000,2736.0000
9681.0000,-1514.0000,-3874.0000,72.5000,-4763.0000,2759.0000
9682.0000,-1312.5000,-3854.5000,72.5000,-4757.5000,2776.0000
9683.0000,-1090.5000,-3826.5000,73.0000,-4750.0000,2784.0000
9684.0000,-887.0000,-3792.0000,73.0000,-4741.5000,2781.5000
9685.0000,-630.5000,-3752.0000,73.0000,-4733.0000,2770.0000
9686.0000,-230.0000,-3709.0000,72.5000,-4725.5000,2746.0000
9687.0000,185.5000,-3589.5000,72.5000,-4719.5000,2485.0000
9688.0000,633.5000,-3271.5000,73.0000,-4715.0000,1022.5000
9689.0000,945.5000,-2882.5000,73.5000,-4711.5000,-827.0000
9690.0000,1063.0000,-2316.0000,74.0000,-4709.5000,-2380.5000
9691.0000,1090.5000,-1841.0000,74.5000,-4708.0000,-3543.0000
9692.0000,1023.5000,-1420.0000,75.0000,-4707.0000,-3648.0000
9693.0000,934.5000,-1002.5000,75.5000,-4705.5000,-3475.0000
9694.0000,802.0000,-410.5000,75.5000,-4705.5000,-3426.5000
9695.0000,604.0000,117.5000,76.0000,-4703.5000,-3484.0000
9696.0000,282.5000,686.0000,76.0000,-4699.5000,-3600.5000
9697.0000,-54.0000,1176.5000,76.0000,-4697.5000,-3758.0000
9698.0000,-460.0000,1712.0000,75.5000,-4691.5000,-3953.0000
9699.0000,-779.0000,2135.5000,75.0000,-4687.5000,-4168.5000
9700.0000,-1050.5000,2506.5000,74.5000,-4682.5000,-4378.0000
9701.0000,-1225.0000,2734.0000,73.5000,-4671.0000,-4558.0000
9702.0000,-1340.0000,2836.0000,73.5000,-4664.5000,-4698.5000
9703.0000,-1487.0000,2961.0000,72.5000,-4656.0000,-4782.0000
9704.0000,-1708.5000,3118.5000,72.0000,-4647.5000,-4805.0000
9705.0000,-1900.5000,3281.0000,70.5000,-4640.5000,-4765.0000
9706.0000,-2091.5000,3424.5000,69.0000,-4635.0000,-4669.0000
9707.0000,-2178.0000,3536.5000,67.0000,-4631.5000,-4524.5000
9708.0000,-2212.5000,3609.0000,65.5000,-4627.0000,-4348.0000
9709.0000,-2330.5000,3636.0000,64.0000,-4609.0000,-4162.0000
9710.0000,-2561.0000,3618.0000,63.5000,-4552.0000,-3973.5000
9711.0000,-2935.5000,3552.0000,63.0000,-4464.5000,-3807.0000
9712.0000,-3436.0000,3450.0000,62.5000,-4309.5000,-3680.5000
9713.0000,-3575.5000,3320.0000,62.5000,-4175.0000,-3600.0000
9714.0000,-3503.0000,3174.0000,63.0000,-4036.5000,-3572.5000
9715.0000,-3470.0000,3029.5000,63.0000,-3906.5000,-3597.5000
9716.0000,-3484.5000,2898.0000,63.5000,-3734.5000,-3672.5000
9717.0000,-3517.5000,2792.5000,64.0000,-3575.0000,-3786.0000
9718.0000,-3561.0000,2720.0000,65.0000,-3393.0000,-3927.0000
9719.0000,-3611.0000,2686.5000,66.0000,-3223.0000,-4080.0000
9720.0000,-3667.5000,2699.0000,67.5000,-3024.5000,-4230.5000
9721.0000,-3724.0000,2748.5000,68.5000,-2834.5000,-4364.0000
9722.0000,-3775.0000,2832.0000,70.0000,-2604.5000,-4463.5000
9723.0000,-3815.5000,2939.0000,72.0000,-2409.0000,-4524.5000
9724.0000,-3843.0000,3059.5000,73.5000,-2213.5000,-4542.0000
9725.0000,-3855.0000,3180.0000,75.5000,-2082.5000,-4515.5000
9726.0000,-3853.0000,3289.5000,78.0000,-1984.5000,-4448.5000
9727.0000,-3833.5000,3380.0000,80.5000,-1918.0000,-4346.5000
9728.0000,-3802.0000,3437.5000,83.0000,-1873.5000,-4221.5000
9729.0000,-3761.5000,3461.0000,85.0000,-1846.5000,-4087.0000
9730.0000,-3712.0000,3448.0000,87.5000,-1836.0000,-3954.5000
9731.0000,-3660.5000,3400.0000,89.5000,-1833.0000,-3837.0000
9732.0000,-3611.5000,3323.5000,91.5000,-1847.0000,-3745.5000
9733.0000,-3566.5000,3226.0000,93.0000,-1859.0000,-3686.0000
9734.0000,-3529.5000,3112.0000,94.5000,-1876.5000,-3663.0000
9735.0000,-3502.5000,2978.0000,95.0000,-1900.0000,-3675.5000
9736.0000,-3488.0000,2804.0000,95.5000,-1927.0000,-3723.0000
9737.0000,-3486.0000,2480.0000,95.5000,-1923.5000,-3797.5000
9738.0000,-3496.0000,2170.5000,95.0000,-1912.5000,-3891.0000
9739.0000,-3515.0000,1958.0000,95.0000,-1980.0000,-3994.5000
9740.0000,-3544.0000,1811.0000,95.0000,-2089.0000,-4095.0000
9741.0000,-3577.0000,1680.0000,94.5000,-2185.5000,-4183.0000
9742.0000,-3612.0000,1589.5000,94.0000,-2273.5000,-4252.0000
9743.0000,-3645.5000,1533.5000,93.5000,-2341.5000,-4293.5000
9744.0000,-3677.0000,1486.0000,93.0000,-2412.0000,-4306.0000
9745.0000,-3703.0000,1388.5000,92.5000,-2544.0000,-4291.0000
9746.0000,-3718.0000,1282.0000,93.0000,-2690.0000,-4245.5000
9747.0000,-3722.0000,1136.0000,93.0000,-2779.0000,-4179.0000
9748.0000,-3719.0000,993.5000,93.5000,-2835.5000,-4097.5000
9749.0000,-3701.0000,847.0000,94.0000,-2830.5000,-4008.5000
9750.0000,-3591.0000,709.5000,94.0000,-2806.0000,-3922.0000
9751.0000,-3294.5000,574.5000,94.0000,-2747.0000,-3844.5000
9752.0000,-2845.5000,451.5000,94.5000,-2677.5000,-3783.0000
9753.0000,-2071.0000,352.0000,94.5000,-2577.0000,-3741.5000
9754.0000,-1446.5000,240.5000,94.5000,-2474.5000,-3722.0000
9755.0000,-929.5000,107.5000,94.5000,-2366.0000,-3726.5000
9756.0000,-560.0000,-36.5000,94.5000,-2273.0000,-3753.0000
9757.0000,-239.5000,-212.0000,94.5000,-2208.0000,-3797.5000
9758.0000,2.5000,-323.5000,95.0000,-2153.0000,-3851.5000
9759.0000,229.5000,-362.0000,95.0000,-2090.0000,-3914.5000
9760.0000,514.5000,-283.0000,95.0000,-2023.0000,-3974.5000
9761.0000,933.5000,-71.0000,95.0000,-1948.5000,-4028.0000
9762.0000,1321.0000,104.5000,95.5000,-1851.5000,-4072.0000
9763.0000,1741.5000,242.5000,96.0000,-1685.0000,-4098.5000
9764.0000,2119.0000,355.0000,96.5000,-1504.0000,-4106.0000
9765.0000,2517.0000,454.5000,97.0000,-1292.5000,-4097.5000
9766.0000,2785.0000,493.5000,97.5000,-1113.0000,-4072.0000
9767.0000,2980.5000,477.0000,98.5000,-974.5000,-4031.5000
9768.0000,3128.0000,527.0000,99.5000,-862.5000,-3984.0000
9769.0000,3268.0000,638.5000,100.5000,-750.0000,-3931.5000
9770.0000,3327.5000,680.5000,101.5000,-661.5000,-3881.5000
9771.0000,3327.5000,653.0000,102.5000,-584.5000,-3834.0000
9772.0000,3325.0000,539.5000,102.5000,-529.0000,-3792.5000
9773.0000,3325.0000,359.5000,102.5000,-485.0000,-3766.5000
9774.0000,3323.0000,195.0000,102.0000,-456.5000,-3751.0000
9775.0000,3320.0000,46.5000,102.0000,-431.5000,-3749.0000
9776.0000,3312.5000,34.5000,102.0000,-416.0000,-3760.5000
9777.0000,3300.5000,103.5000,102.0000,-398.0000,-3780.5000
9778.0000,3287.5000,131.5000,102.0000,-373.0000,-3808.0000
9779.0000,3277.5000,118.5000,102.5000,-323.0000,-3837.0000
9780.0000,3261.5000,-36.0000,102.5000,-267.0000,-3866.0000
9781.0000,3238.0000,-261.0000,102.5000,-189.0000,-3893.0000
9782.0000,3162.5000,-407.5000,102.5000,-137.5000,-3913.5000
9783.0000,3024.0000,-525.0000,102.5000,-108.5000,-3928.5000
9784.0000,2671.5000,-682.5000,102.5000,-91.5000,-3932.0000
9785.0000,2231.0000,-862.5000,102.0000,-79.5000,-3925.5000
9786.0000,1869.5000,-959.5000,102.0000,-47.0000,-3917.0000
9787.0000,1536.5000,-1030.5000,101.5000,9.0000,-3896.5000
9788.0000,1243.0000,-1086.5000,101.5000,76.5000,-3873.0000
9789.0000,943.0000,-1151.0000,101.0000,154.0000,-3848.5000
9790.0000,582.5000,-1229.5000,101.0000,231.0000,-3823.0000
9791.0000,181.5000,-1319.5000,100.5000,309.0000,-3800.0000
9792.0000,-306.5000,-1390.0000,100.0000,347.5000,-3778.0000
9793.0000,-805.5000,-1473.5000,99.5000,360.0000,-3763.0000
9794.0000,-1275.5000,-1623.5000,99.0000,340.5000,-3750.5000
9795.0000,-1716.0000,-1795.5000,98.5000,297.0000,-3744.0000
9796.0000,-2131.0000,-1973.0000,98.0000,226.5000,-3743.0000
9797.0000,-2521.0000,-2120.5000,98.0000,143.5000,-3746.5000
9798.0000,-2915.5000,-2208.0000,98.0000,87.0000,-3751.5000
9799.0000,-3239.0000,-2245.5000,98.5000,48.0000,-3759.5000
9800.0000,-3426.5000,-2225.0000,99.0000,33.5000,-3769.0000
9801.0000,-3551.0000,-2238.0000,99.5000,34.0000,-3775.5000
9802.0000,-3611.0000,-2410.5000,100.0000,53.5000,-3781.5000
9803.0000,-3661.0000,-2590.0000,100.5000,83.5000,-3785.0000
9804.0000,-3712.5000,-2749.5000,101.0000,122.5000,-3785.5000
9805.0000,-3752.5000,-2896.5000,101.0000,157.0000,-3784.5000
9806.0000,-3779.5000,-3107.5000,101.0000,158.5000,-3782.0000
9807.0000,-3789.0000,-3298.5000,101.0000,138.0000,-3777.0000
9808.0000,-3778.5000,-3476.5000,101.0000,81.5000,-3772.5000
9809.0000,-3607.5000,-3581.0000,101.0000,9.5000,-3767.5000
9810.0000,-3104.5000,-3585.5000,101.5000,-89.0000,-3761.5000
9811.0000,-2455.5000,-3595.0000,102.0000,-191.0000,-3751.5000
9812.0000,-1457.5000,-3636.0000,102.0000,-278.5000,-3744.5000
9813.0000,-534.0000,-3695.0000,102.0000,-343.5000,-3737.5000
9814.0000,481.0000,-3760.0000,101.5000,-352.5000,-3730.5000
9815.0000,1373.5000,-3825.5000,101.0000,-335.5000,-3722.5000
9816.0000,2356.0000,-3883.5000,100.5000,-279.5000,-3713.5000
9817.0000,2828.5000,-3930.0000,100.5000,-248.0000,-3705.0000
9818.0000,2762.0000,-3963.0000,100.0000,-300.5000,-3696.0000
9819.0000,2716.5000,-3976.5000,99.5000,-387.5000,-3689.5000
9820.0000,2791.5000,-3972.5000,99.0000,-513.0000,-3680.5000
9821.0000,2927.0000,-3950.0000,98.0000,-617.5000,-3673.5000
9822.0000,3081.5000,-3910.0000,97.0000,-683.0000,-3668.5000
9823.0000,3247.5000,-3858.5000,96.0000,-727.5000,-3665.0000
9824.0000,3413.5000,-3802.5000,95.0000,-765.5000,-3663.0000
9825.0000,3563.0000,-3743.5000,94.0000,-787.0000,-3666.0000
9826.0000,3678.5000,-3688.5000,93.0000,-790.0000,-3669.5000
9827.0000,3750.5000,-3642.0000,92.0000,-785.0000,-3673.0000
9828.0000,3772.5000,-3608.0000,90.5000,-785.5000,-3680.0000
9829.0000,3742.5000,-3589.0000,88.5000,-778.5000,-3682.5000
9830.0000,3669.0000,-3584.0000,87.0000,-760.5000,-3690.0000
9831.0000,3554.0000,-3595.5000,86.0000,-760.0000,-3695.0000
9832.0000,3411.5000,-3618.5000,85.5000,-794.0000,-3695.0000
9833.0000,3258.0000,-3651.0000,85.0000,-829.5000,-3693.0000
9834.0000,3108.0000,-3689.0000,84.5000,-865.0000,-3687.0000
9835.0000,2975.0000,-3728.5000,84.5000,-902.0000,-3679.0000
9836.0000,2870.5000,-3766.5000,84.5000,-958.5000,-3667.0000
9837.0000,2807.5000,-3796.5000,84.5000,-1015.5000,-3652.0000
9838.0000,2787.0000,-3818.0000,85.0000,-1084.0000,-3634.5000
9839.0000,2808.5000,-3829.5000,85.5000,-1147.0000,-3616.0000
9840.0000,2874.5000,-3827.5000,86.5000,-1217.0000,-3597.5000
9841.0000,2970.5000,-3814.5000,87.5000,-1256.0000,-3582.5000
9842.0000,3089.0000,-3791.0000,89.0000,-1272.5000,-3570.5000
9843.0000,3218.0000,-3759.5000,90.0000,-1294.0000,-3562.5000
9844.0000,3340.5000,-3724.0000,90.5000,-1330.0000,-3558.5000
9845.0000,3447.5000,-3687.0000,91.0000,-1341.5000,-3561.5000
9846.0000,3529.5000,-3650.5000,91.5000,-1329.5000,-3566.5000
9847.0000,3573.0000,-3621.5000,92.0000,-1332.0000,-3576.5000
9848.0000,3581.5000,-3597.0000,92.5000,-1344.5000,-3589.0000
9849.0000,3551.0000,-3582.5000,92.5000,-1348.5000,-3603.5000
9850.0000,3487.0000,-3574.0000,93.0000,-1342.5000,-3616.0000
9851.0000,3394.0000,-3577.5000,93.0000,-1342.5000,-3626.5000
9852.0000,3287.0000,-3587.5000,93.5000,-1343.0000,-3633.0000
