,TIME,FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,P7,P8,Fz,Cz,Pz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6,EMG1,EMG2,IO,EMG3,EMG4,LShankACCX,LShankACCY,LShankACCZ,LShankGYROX,LShankGYROY,LShankGYROZ,NC,RShankACCX,RShankACCY,RShankACCZ,RShankGYROX,RShankGYROY,RShankGYROZ,NC,WaistACCX,WaistACCY,WaistACCZ,WaistGYROX,WaistGYROY,WaistGYROZ,NC,ArmACCX,ArmACCY,ArmACCZ,ArmGYROX,ArmGYROY,ArmGYROZ,SC
34,09:30:34.068,11.1803,9.7984,17.2512,23.4211,18.5923,12.1314,18.4759,21.2417,39.1112,-0.1461,0.6926,14.2158,8.7903,23.9097,13.5892,53.6082,2.4937,19.1747,29.0391,14.6156,48.1284,11.071,18.7747,15.5488,34.5403,-3148.0,2862.0,-34.0,322.5,-3587.0,7772.387401315478,-770.108617988398,-3470.3356622354563,-104.5287221110156,-14.29495003501671,-4.797206023667303,76.99999999999999,7772.387401315478,-770.108617988398,-3470.3356622354563,-104.5287221110156,-14.29495003501671,-4.797206023667303,76.99999999999999,-682.4920469905312,5385.683677289402,5963.500730257988,58.74598570018839,55.8152249809613,11.386041681581816,1623.8899403063265,-682.4920469905312,5385.683677289402,5963.500730257988,58.74598570018839,55.8152249809613,11.386041681581816,1623.8899403063265
35,09:30:34.070,14.6278,13.3218,19.9168,26.7435,21.1883,16.0948,20.9128,25.293,42.3896,-0.9097,4.79,18.6006,11.4865,25.1329,16.316,56.4126,6.8539,21.5603,32.2889,17.695,53.7671,13.6569,23.5745,17.3539,38.1517,-3266.5,2867.0,-32.5,383.0,-3574.5,7765.0,-775.0,-3469.0,-104.0,-14.0,-5.0,76.99999999999999,7765.0,-775.0,-3469.0,-104.0,-14.0,-5.0,76.99999999999999,-680.0,5392.999999999999,5963.000000000001,57.99999999999999,55.99999999999999,10.999999999999998,1624.0,-680.0,5392.999999999999,5963.000000000001,57.99999999999999,55.99999999999999,10.999999999999998,1624.0
36,09:30:34.072,16.937,16.1117,21.807,28.9713,22.8038,18.7624,22.4805,27.7122,44.3423,-4.6245,8.1588,21.9819,13.8541,22.2218,18.1104,57.9174,9.794,22.9025,34.2769,19.7516,57.7121,15.7041,27.8643,17.8303,39.665,-3393.0,2722.0,-31.0,549.0,-3559.0,7759.172499737755,-777.4911985605399,-3465.169690515997,-104.05782585590944,-13.698180609540763,-5.31876805213663,76.99999999999999,7759.172499737755,-777.4911985605399,-3465.169690515997,-104.05782585590944,-13.698180609540763,-5.31876805213663,76.99999999999999,-679.7249184547296,5396.275183731897,5963.0811691698345,56.821728323560414,55.99701921349193,10.691855021149903,1624.2070441268577,-679.7249184547296,5396.275183731897,5963.0811691698345,56.821728323560414,55.99701921349193,10.691855021149903,1624.2070441268577
37,09:30:34.074,18.0132,18.1832,22.9484,30.1891,23.5357,20.2815,23.4575,29.3279,45.7017,-9.2088,10.6259,24.2939,16.2305,17.9929,18.9771,58.4633,11.7133,23.3486,35.2916,20.9234,60.3724,16.8283,30.7964,17.6359,39.8153,-3476.0,2678.0,-30.0,770.5,-3542.0,7754.781812699346,-777.7094828240291,-3459.337803872654,-104.62778772717004,-13.417522719544865,-5.675327888616496,77.0,7754.781812699346,-777.7094828240291,-3459.337803872654,-104.62778772717004,-13.417522719544865,-5.675327888616496,77.0,-681.1542106990659,5396.370859669133,5963.6657331896,55.30784583107384,55.83243624514408,10.454431726219802,1624.4679424927403,-681.1542106990659,5396.370859669133,5963.6657331896,55.30784583107384,55.83243624514408,10.454431726219802,1624.4679424927403
38,09:30:34.076,18.7043,19.9847,23.8561,30.9911,24.0962,21.3017,24.6187,30.7859,47.365,-12.8791,12.7312,25.9383,19.5417,14.2986,19.4542,58.8129,13.3723,23.6407,36.0937,21.9153,62.5868,17.5532,32.1791,18.0251,39.3938,-3486.5,2761.5,-28.5,919.5,-3528.5,7751.404875792061,-776.082167807249,-3452.321071971316,-105.56883667047543,-13.187774524778687,-5.972503699027882,77.00000000000001,7751.404875792061,-776.082167807249,-3452.321071971316,-105.56883667047543,-13.187774524778687,-5.972503699027882,77.00000000000001,-683.4210437160361,5394.528943740419,5964.509712624447,53.583099176807885,55.5693436700504,10.271080920714825,1624.7253187951944,-683.4210437160361,5394.528943740419,5964.509712624447,53.583099176807885,55.5693436700504,10.271080920714825,1624.7253187951944
39,09:30:34.078,20.1767,22.0799,25.1704,32.0124,25.2743,22.4766,26.6729,32.2269,49.7427,-14.9183,15.1451,27.4319,24.5313,11.6899,20.2062,59.5868,15.4629,24.546,37.3717,23.4402,65.0445,18.9076,32.7267,19.9031,38.7392,-3422.5,2891.0,-27.0,1047.0,-3519.5,7748.618625923183,-773.0365685269783,-3444.9362267133147,-106.73992374252104,-13.03868422000826,-6.113119672959591,76.99999999999999,7748.618625923183,-773.0365685269783,-3444.9362267133147,-106.73992374252104,-13.03868422000826,-6.113119672959591,76.99999999999999,-685.6585844886719,5391.991351874469,5965.369128039529,51.77223501502711,55.27083406330435,10.125153410139816,1624.921796731766,-685.6585844886719,5391.991351874469,5965.369128039529,51.77223501502711,55.27083406330435,10.125153410139816,1624.921796731766
40,09:30:34.080,22.9454,24.6645,27.1317,33.5223,27.3384,24.1157,29.7608,33.7022,52.606,-15.3126,18.0102,29.0768,30.6566,10.387,21.535,60.9265,18.3698,26.2823,39.327,25.7141,67.9548,21.4244,33.4728,23.2878,37.9996,-3311.0,2939.5,-26.0,1104.0,-3516.5,7746.0,-769.0000000000001,-3438.0000000000005,-108.0,-12.999999999999998,-5.999999999999999,76.99999999999999,7746.0,-769.0000000000001,-3438.0000000000005,-108.0,-12.999999999999998,-5.999999999999999,76.99999999999999,-687.0,5390.000000000001,5966.0,50.0,55.0,10.0,1625.0,-687.0,5390.000000000001,5966.0,50.0,55.0,10.0,1625.0
41,09:30:34.082,26.3686,27.2702,29.3022,35.285,29.8259,26.1378,33.3371,35.5702,55.37,-14.1946,20.7225,30.7819,35.8356,10.9961,23.1526,62.5197,22.0622,28.3663,41.571,28.3242,71.0417,24.5263,34.7962,27.4034,37.5406,-3194.0,2918.0,-25.0,1071.5,-3518.5,7743.241022759202,-764.4485080890759,-3432.2440536435,-109.2264284511824,-13.089439203614452,-5.574151161198032,76.99999999999999,7743.241022759202,-764.4485080890759,-3432.2440536435,-109.2264284511824,-13.089439203614452,-5.574151161198032,76.99999999999999,-686.8270488887066,5389.367172861685,5966.236853648902,48.366465625787214,54.80178043152377,9.886146514612255,1624.9216824916018,-686.8270488887066,5389.367172861685,5966.236853648902,48.366465625787214,54.80178043152377,9.886146514612255,1624.9216824916018
42,09:30:34.084,29.0623,28.9409,30.791,36.6896,31.8392,28.1858,36.4611,38.1996,57.4324,-11.8794,22.2807,32.0716,37.6147,14.1721,24.3596,63.8117,26.0519,29.9441,43.3295,30.4797,73.7162,26.9223,36.0042,31.1333,37.7857,-3110.0,2832.0,-24.0,1042.0,-3518.0,7740.494070255097,-760.0530620409181,-3428.0597690991376,-110.37021991063344,-13.27659574608953,-4.929308803445043,77.0,7740.494070255097,-760.0530620409181,-3428.0597690991376,-110.37021991063344,-13.27659574608953,-4.929308803445043,77.0,-685.5158564160976,5389.186630468044,5966.22823244085,46.87300274563717,54.64849981443425,9.802818853541554,1624.7251188749076,-685.5158564160976,5389.186630468044,5966.22823244085,46.87300274563717,54.64849981443425,9.802818853541554,1624.7251188749076
43,09:30:34.086,29.8921,28.8276,30.8475,37.0502,32.5993,29.747,38.2762,41.2758,58.3283,-9.2141,21.9137,32.2973,34.9256,19.8459,24.4873,64.2268,29.5204,30.3215,43.8399,31.4425,75.3163,27.6168,35.9136,33.508,38.6063,-3086.5,2766.0,-24.0,1014.5,-3517.5,7738.02660637139,-756.5333619482243,-3425.753457733026,-111.4007971444928,-13.519032686757258,-4.197390865093412,77.00000000000001,7738.02660637139,-756.5333619482243,-3425.753457733026,-111.4007971444928,-13.519032686757258,-4.197390865093412,77.00000000000001,-683.6911394991362,5388.122501643561,5966.201184408346,45.49630705259413,54.494328981582896,9.776417935164742,1624.467714012413,-683.6911394991362,5388.122501643561,5966.201184408346,45.49630705259413,54.494328981582896,9.776417935164742,1624.467714012413
44,09:30:34.088,28.7093,26.775,29.3614,35.9462,31.8516,30.2929,38.3833,43.6398,57.7659,-7.4777,19.5424,30.9956,28.9039,26.9551,23.2983,63.3684,31.6803,29.3243,42.7451,30.886,75.3795,26.5541,33.8867,34.0545,39.0768,-3126.0,2732.5,-25.0,954.5,-3511.0,7736.106094991788,-754.6091079036858,-3425.631430911275,-112.2875829189019,-13.774313084950103,-3.510315284494204,76.99999999999999,7736.106094991788,-754.6091079036858,-3425.631430911275,-112.2875829189019,-13.774313084950103,-3.510315284494204,76.99999999999999,-681.9776150547825,5384.838915212718,5966.382757583896,44.21307423970007,54.29343876582092,9.833344677858635,1624.2068727666117,-681.9776150547825,5384.838915212718,5966.382757583896,44.21307423970007,54.29343876582092,9.833344677858635,1624.2068727666117
45,09:30:34.090,26.2667,23.4366,26.8676,33.4457,29.8746,29.5041,36.9023,44.0537,55.6917,-7.6925,15.7969,28.202,22.0598,33.8211,21.0873,61.19,32.1746,27.2926,40.2511,28.9905,73.8642,24.3728,30.3765,32.8812,38.0947,-3204.0,2788.5,-26.5,861.0,-3497.0,7735.0,-755.0,-3427.999999999999,-113.0,-14.0,-3.0,76.99999999999999,7735.0,-755.0,-3427.999999999999,-113.0,-14.0,-3.0,76.99999999999999,-681.0,5378.000000000001,5967.000000000001,43.00000000000001,53.99999999999999,10.0,1624.0000000000002,-681.0,5378.000000000001,5967.000000000001,43.00000000000001,53.99999999999999,10.0,1624.0000000000002
46,09:30:34.092,23.5255,19.8518,24.0872,30.0846,27.1704,27.5023,34.2516,42.213,52.3834,-10.0209,11.6499,24.492,16.6134,38.6807,18.4608,58.0436,31.2037,24.7916,36.9493,26.2505,71.1843,21.694,26.5818,30.4505,35.3868,-3290.0,2803.5,-28.5,792.5,-3483.5,7734.895409225429,-758.122769083153,-3432.950094909996,-113.51646033936218,-14.160062576001518,-2.760627303070786,76.99999999999999,7734.895409225429,-758.122769083153,-3432.950094909996,-113.51646033936218,-14.160062576001518,-2.760627303070786,76.99999999999999,-681.1588859904431,5366.936124821364,5968.299416234555,41.85640917328872,53.5878590604127,10.291558920400984,1623.890225906736,-681.1588859904431,5366.936124821364,5968.299416234555,41.85640917328872,53.5878590604127,10.291558920400984,1623.890225906736
47,09:30:34.094,21.0743,16.8836,21.4704,26.6215,24.1737,24.8932,30.9036,38.9931,48.4602,-13.8461,7.9814,20.7099,13.4725,40.108,16.0175,54.5389,29.3312,22.3197,33.473,23.1899,68.0312,18.7649,23.6557,27.2474,31.8928,-3345.5,2716.5,-31.0,733.5,-3464.0,7735.657906280263,-763.1822690122929,-3439.7111197307886,-113.8513326302986,-14.244094296097323,-2.735436897602213,77.0,7735.657906280263,-763.1822690122929,-3439.7111197307886,-113.8513326302986,-14.244094296097323,-2.735436897602213,77.0,-681.9583636365418,5353.642618458687,5970.605337047003,40.87214318637371,53.109564497118335,10.678292859613968,1623.8635820076297,-681.9583636365418,5353.642618458687,5970.605337047003,40.87214318637371,53.109564497118335,10.678292859613968,1623.8635820076297
48,09:30:34.096,19.1353,14.975,19.1722,23.7463,21.2465,22.5228,27.359,35.7248,44.756,-18.3435,5.3764,17.6009,12.5018,37.4778,14.1875,51.3121,27.2342,20.2414,30.2895,20.2496,65.1294,15.7592,22.1596,23.7041,29.0884,-3354.5,2615.0,-32.5,661.5,-3360.0,7737.072698722381,-769.080384399853,-3447.29709709658,-114.02797475155388,-14.248094728192369,-2.8299328405981754,77.00000000000001,7737.072698722381,-769.080384399853,-3447.29709709658,-114.02797475155388,-14.248094728192369,-2.8299328405981754,77.00000000000001,-682.6783982874184,5340.781049685336,5974.26154974217,40.1596726128147,52.637340403617856,11.119247338626248,1623.891825155156,-682.6783982874184,5340.781049685336,5974.26154974217,40.1596726128147,52.637340403617856,11.119247338626248,1623.891825155156
49,09:30:34.098,17.9249,14.2732,17.3939,21.9025,18.8679,21.0844,24.2806,33.2773,42.0875,-22.8789,4.1661,15.5975,13.3886,31.4548,13.2728,48.8781,25.6192,18.9094,27.7382,17.8907,63.0708,13.2213,22.0138,20.4367,27.8607,-3312.5,2407.5,-33.5,566.5,-3312.5,7738.924994109666,-774.7189998582779,-3454.7220496415835,-114.0697445818728,-14.168063440191585,-2.949619189062789,76.99999999999999,7738.924994109666,-774.7189998582779,-3454.7220496415835,-114.0697445818728,-14.168063440191585,-2.949619189062789,76.99999999999999,-682.5989552921967,5331.012987274652,5979.611841624895,39.83146802617024,52.24341087341139,11.573467878425896,1623.9467122017882,-682.5989552921967,5331.012987274652,5979.611841624895,39.83146802617024,52.24341087341139,11.573467878425896,1623.9467122017882
50,09:30:34.100,17.7588,14.7725,16.5788,21.2189,17.6417,20.8188,22.4449,31.7883,40.9709,-26.9565,4.4581,14.7943,15.9928,24.0166,13.4842,47.5822,25.1735,18.695,26.099,16.6369,62.2063,11.9641,22.7004,18.3283,27.9736,-3237.0,2256.5,-34.0,523.0,-3301.5,7740.999999999998,-778.9999999999999,-3461.0,-113.99999999999996,-14.0,-3.0000000000000004,76.99999999999999,7740.999999999998,-778.9999999999999,-3461.0,-113.99999999999996,-14.0,-3.0000000000000004,76.99999999999999,-681.0000000000001,5327.000000000001,5987.0,40.0,52.0,12.0,1624.0,-681.0000000000001,5327.000000000001,5987.0,40.0,52.0,12.0,1624.0
51,09:30:34.102,18.6683,16.2093,17.0923,21.4537,17.904,21.4411,22.3092,31.0449,41.3578,-30.0781,5.9718,14.9588,19.9365,17.6352,14.7871,47.5054,26.2996,19.7366,25.4411,16.7903,62.4944,12.3654,23.457,18.0136,28.513,-3023.0,2377.0,-33.0,446.5,-3171.0,7743.145340339078,-781.1084155783144,-3465.3395667165173,-113.84373019136936,-13.750310492379556,-2.9113396265185547,76.99999999999999,7743.145340339078,-781.1084155783144,-3465.3395667165173,-113.84373019136936,-13.750310492379556,-2.9113396265185547,76.99999999999999,-677.4334071495202,5330.512327852854,5996.453481412883,40.71989768105678,51.95878332682496,12.36361780378417,1624.029413881456,-677.4334071495202,5330.512327852854,5996.453481412883,40.71989768105678,51.95878332682496,12.36361780378417,1624.029413881456
52,09:30:34.104,19.9898,17.8881,18.646,21.9684,19.2201,22.2685,23.495,30.8527,42.5486,-31.9088,7.8666,15.5175,24.208,14.0387,16.6671,48.2743,28.7121,21.5842,25.3479,17.9839,63.372,13.7574,23.4772,19.0884,28.733,-648.0,2498.5,-31.5,328.5,-3015.5,7745.458304623854,-781.3618619099186,-3467.7277519777176,-113.63244956817285,-13.467027069521228,-2.7129436061457644,77.0,7745.458304623854,-781.3618619099186,-3467.7277519777176,-113.63244956817285,-13.467027069521228,-2.7129436061457644,77.0,-672.5386890377335,5339.75489569719,6006.734419371154,41.81442450886632,52.08924219709152,12.652009708003424,1624.0365530945744,-672.5386890377335,5339.75489569719,6006.734419371154,41.81442450886632,52.08924219709152,12.652009708003424,1624.0365530945744
53,09:30:34.106,20.5634,18.8519,20.15,21.9048,20.3743,22.4826,24.7895,30.9731,43.4686,-32.5926,8.9699,15.6828,27.5267,13.5054,18.1711,49.0135,31.3729,23.1928,24.9314,19.118,63.8904,14.6453,22.23,20.0103,28.4655,1423.0,2498.0,-29.5,309.0,-2926.0,7748.098598739088,-780.3611004523663,-3468.3461538806578,-113.39930384929173,-13.208588400473262,-2.458877772513829,77.00000000000001,7748.098598739088,-780.3611004523663,-3468.3461538806578,-113.39930384929173,-13.208588400473262,-2.458877772513829,77.00000000000001,-667.2272673511895,5352.041299615091,6016.288616622978,43.04900249614683,52.34030940394548,12.858592710330502,1624.0289853669651,-667.2272673511895,5352.041299615091,6016.288616622978,43.04900249614683,52.34030940394548,12.858592710330502,1624.0289853669651
54,09:30:34.108,19.582,18.4698,20.3551,20.643,20.1114,21.4929,24.9052,30.9378,43.2762,-32.7168,8.4987,14.8747,29.2219,15.1751,18.4176,48.7314,33.0824,23.4969,23.3706,19.0123,63.2307,13.7428,19.7951,19.1928,27.9005,2999.0,2531.0,-28.0,414.5,-2777.0,7751.225928569549,-778.7068926632087,-3467.3763705223982,-113.17743875360696,-13.03343315428344,-2.203207959254483,76.99999999999999,7751.225928569549,-778.7068926632087,-3467.3763705223982,-113.17743875360696,-13.03343315428344,-2.203207959254483,76.99999999999999,-662.410563776428,5364.685135688666,6023.561875916538,44.18905365561874,52.66091774053309,12.97678380843846,1624.0142784262373,-662.410563776428,5364.685135688666,6023.561875916538,44.18905365561874,52.66091774053309,12.97678380843846,1624.0142784262373
55,09:30:34.110,17.369,16.9769,18.8358,18.2994,18.1363,19.3191,23.4777,30.2623,41.921,-32.7844,6.7662,13.2465,29.6626,17.8942,17.2838,47.0384,33.3842,22.2189,20.6378,17.3713,61.3105,11.0142,16.9427,16.4743,27.2701,2922.5,2641.5,-27.0,497.0,-2574.0,7755.000000000001,-777.0,-3465.0,-113.0,-13.0,-2.0000000000000004,76.99999999999999,7755.000000000001,-777.0,-3465.0,-113.0,-13.0,-2.0000000000000004,76.99999999999999,-658.9999999999999,5375.0,6026.999999999999,44.99999999999999,53.0,13.0,1624.0,-658.9999999999999,5375.0,6026.999999999999,44.99999999999999,53.0,13.0,1624.0
56,09:30:34.112,15.3104,15.4152,16.4305,15.8226,15.4893,16.7565,21.4232,29.0028,40.1876,-32.6929,5.1622,11.8251,29.7364,20.7489,15.6655,44.6214,32.984,20.2113,17.7304,15.191,58.9685,7.8355,14.8313,13.4821,26.9044,3034.5,2790.0,-26.5,498.0,-2347.0,7759.435229418258,-775.7395686035907,-3461.523638223936,-112.88461889516007,-13.14269545448009,-1.8900141908548156,76.99999999999999,7759.435229418258,-775.7395686035907,-3461.523638223936,-112.88461889516007,-13.14269545448009,-1.8900141908548156,76.99999999999999,-657.5954854114717,5380.934563767223,6025.526658113919,45.30400010248477,53.31300763228748,12.933969864462696,1623.992118567442,-657.5954854114717,5380.934563767223,6025.526658113919,45.30400010248477,53.31300763228748,12.933969864462696,1623.992118567442
57,09:30:34.114,14.9141,14.9488,14.6829,14.4888,13.8735,15.0745,20.2861,27.9874,39.1483,-31.8157,5.2536,11.9615,29.9704,23.0134,14.9665,42.9239,33.2252,18.9393,16.0619,14.1198,57.4802,6.1056,14.4963,12.3562,27.4402,3400.5,2730.0,-25.0,408.0,-2285.5,7763.964875224328,-775.0182833480342,-3457.753872358347,-112.7868690970096,-13.399797425817404,-1.8607886778143257,77.0,7763.964875224328,-775.0182833480342,-3457.753872358347,-112.7868690970096,-13.399797425817404,-1.8607886778143257,77.0,-657.5508802125146,5382.9777987525695,6019.976985468396,45.150158778162655,53.58146671451583,12.833668308372934,1623.9902056140731,-657.5508802125146,5382.9777987525695,6019.976985468396,45.150158778162655,53.58146671451583,12.833668308372934,1623.9902056140731
58,09:30:34.116,16.7738,16.1098,14.7361,15.1012,14.4413,15.2841,21.1135,28.2513,39.4792,-29.6744,7.6857,14.3914,30.2796,23.9553,16.1328,43.1393,35.0232,19.4558,16.427,15.2438,57.7249,6.9944,16.4128,13.9849,29.5879,3842.5,2743.5,-23.0,230.5,-2212.5,7767.876906321269,-774.8272137906824,-3454.6222873807915,-112.64680985127912,-13.685551669914515,-1.8865560693464083,77.00000000000001,7767.876906321269,-774.8272137906824,-3454.6222873807915,-112.64680985127912,-13.685551669914515,-1.8865560693464083,77.00000000000001,-657.908532307821,5382.253751854305,6011.663983765917,44.64431740259841,53.793421980600336,12.766381820051874,1623.9922333769837,-657.908532307821,5382.253751854305,6011.663983765917,44.64431740259841,53.793421980600336,12.766381820051874,1623.9922333769837
59,09:30:34.118,20.258,18.5566,16.5949,17.4863,17.0294,17.4278,23.782,30.0717,41.1796,-26.5571,11.7941,18.6356,30.5242,22.9646,18.9829,45.2993,38.1617,21.6826,18.3797,18.316,59.6287,10.2561,20.2921,17.435,33.3831,4198.5,2822.5,-20.5,-41.0,-2132.0,7770.45929161214,-775.1574294888869,-3453.060468268824,-112.40450040369896,-13.914203942674522,-1.941548973919009,76.99999999999999,7770.45929161214,-775.1574294888869,-3453.060468268824,-112.40450040369896,-13.914203942674522,-1.941548973919009,76.99999999999999,-657.7107896020846,5379.886469970692,6001.900654708953,43.89231735135581,53.93691816445664,12.799396887820553,1623.9961740932624,-657.7107896020846,5379.886469970692,6001.900654708953,43.89231735135581,53.93691816445664,12.799396887820553,1623.9961740932624
60,09:30:34.120,24.0401,21.3988,19.2702,20.6315,20.3891,20.454,27.2132,32.538,43.7687,-23.4832,16.1676,23.2385,31.0292,19.9288,22.3472,48.2224,41.4849,24.5313,20.5183,22.0164,62.2614,14.5117,25.1353,20.9852,37.6642,4334.0,2847.5,-18.0,-329.0,-2044.0,7770.999999999999,-775.9999999999999,-3454.0000000000005,-112.0,-14.0,-2.0,76.99999999999999,7770.999999999999,-775.9999999999999,-3454.0000000000005,-112.0,-14.0,-2.0,76.99999999999999,-656.0,5377.0,5992.0,43.00000000000001,54.00000000000001,13.0,1624.0,-656.0,5377.0,5992.0,43.00000000000001,54.00000000000001,13.0,1624.0
61,09:30:34.122,26.8772,23.6735,21.5036,23.2675,23.0587,22.8176,30.0935,34.1182,46.5339,-21.5922,19.531,26.622,32.2397,15.4254,24.8271,50.3249,43.6828,26.6514,21.3807,24.8681,64.4155,18.1254,29.5324,23.5081,40.5249,4207.5,2882.5,-16.0,-608.0,-2058.5,7769.057741987895,-777.277310007322,-3457.973880387739,-111.39379422798991,-13.886907689700172,-2.040603610062096,76.99999999999999,7769.057741987895,-777.277310007322,-3457.973880387739,-111.39379422798991,-13.886907689700172,-2.040603610062096,76.99999999999999,-652.1366512045895,5374.517417078252,5983.05588613143,42.064101909004165,53.97318614402539,13.404502738365142,1624.0021118487764,-652.1366512045895,5374.517417078252,5983.05588613143,42.064101909004165,53.97318614402539,13.404502738365142,1624.0021118487764
